CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance,CustomerCity,CustomerStateCode,CustomerState,CustomerCountry
24403,Gabriel,Wright,"Wright, Gabriel",1956-10-15,M,M,70000,3,2,Partial College,Professional,1,0,4288 Hacienda,2007-07-10,0-1 Miles,Novato,CA,California,United States
24404,Bryant,Chapman,"Chapman, Bryant",1934-06-27,M,M,70000,4,0,Graduate Degree,Management,1,2,7710 Pine St,2007-07-26,0-1 Miles,Burlingame,CA,California,United States
24405,Tara,Rai,"Rai, Tara",1934-04-19,M,F,70000,4,0,Graduate Degree,Management,1,2,3788 Concord Place,2007-07-26,5-10 Miles,Burlingame,CA,California,United States
24406,Reginald,Vazquez,"Vazquez, Reginald",1963-03-11,M,M,110000,4,2,Bachelors,Management,1,4,24 Megan Dr.,2008-06-22,5-10 Miles,Chula Vista,CA,California,United States
24407,Makayla,Peterson,"Peterson, Makayla",1963-09-16,M,F,110000,5,3,Bachelors,Management,1,0,7013 Cimarron Drive,2008-05-16,5-10 Miles,Daly City,CA,California,United States
24408,Jordan,Diaz,"Diaz, Jordan",1963-07-10,M,M,110000,5,3,Bachelors,Management,1,0,7444 Cherokee Drive,2008-05-30,5-10 Miles,Daly City,CA,California,United States
24409,Jackson,Hernandez,"Hernandez, Jackson",1963-09-22,S,M,120000,4,3,Partial College,Professional,0,3,1252 Deer Ridge Way,2008-06-23,1-2 Miles,Imperial Beach,CA,California,United States
24410,Sara,Sanders,"Sanders, Sara",1962-06-24,S,F,100000,1,2,Partial College,Professional,0,4,7888 Stanford Street,2008-05-11,1-2 Miles,Yakima,WA,Washington,United States
24411,Johnathan,Sanchez,"Sanchez, Johnathan",1962-11-23,M,M,110000,1,3,Bachelors,Management,1,2,490 Alan Dr.,2007-09-23,5-10 Miles,Beverly Hills,CA,California,United States
24412,Angelica,Patterson,"Patterson, Angelica",1962-09-01,S,F,120000,1,3,Partial College,Professional,0,4,8544 Dewing Avenue,2007-11-07,1-2 Miles,Coronado,CA,California,United States
24413,Nathan,Lewis,"Lewis, Nathan",1962-02-21,M,M,120000,1,3,High School,Professional,1,4,596 Marfargoa Drive,2007-07-16,5-10 Miles,Imperial Beach,CA,California,United States
24414,Adam,Edwards,"Edwards, Adam",1962-05-27,S,M,130000,1,2,Bachelors,Management,0,4,1091 Bloching Circle,2007-07-24,2-5 Miles,Lemon Grove,CA,California,United States
24415,Kaylee,Ward,"Ward, Kaylee",1961-01-14,M,F,70000,5,4,Partial College,Professional,1,3,7390 Pinehurst Court,2007-08-14,2-5 Miles,N. Vancouver,BC,British Columbia,Canada
24416,Oscar,Jenkins,"Jenkins, Oscar",1961-07-15,M,M,90000,4,3,High School,Professional,1,2,3553 Blenheim Way,2008-03-01,1-2 Miles,Salem,OR,Oregon,United States
24417,Christopher,Harris,"Harris, Christopher",1961-07-20,S,M,130000,3,3,Bachelors,Management,0,3,1401 Via Alta,2007-07-12,2-5 Miles,San Diego,CA,California,United States
24418,Brandon,Garcia,"Garcia, Brandon",1955-06-20,S,M,60000,2,0,High School,Professional,0,2,2731 Wiget Lane,2006-06-19,1-2 Miles,Sooke,BC,British Columbia,Canada
24419,Kaylee,Rivera,"Rivera, Kaylee",1955-01-28,M,F,70000,4,3,High School,Professional,1,0,2312 Wilson Court,2007-10-29,5-10 Miles,Berkeley,CA,California,United States
24420,Marcus,Price,"Price, Marcus",1955-10-27,M,M,80000,3,2,Partial College,Professional,1,1,719 William Way,2007-07-27,5-10 Miles,Puyallup,WA,Washington,United States
24421,Seth,Kelly,"Kelly, Seth",1955-02-27,M,M,90000,2,1,High School,Professional,1,1,1616 Kentucky Dr.,2007-07-30,10+ Miles,Olympia,WA,Washington,United States
24422,Thomas,Lal,"Lal, Thomas",1935-09-01,M,M,80000,4,0,Graduate Degree,Management,1,2,7748 Rambling Rose Ave,2007-10-23,5-10 Miles,Concord,CA,California,United States
24423,Alyssa,Harris,"Harris, Alyssa",1935-02-16,M,F,130000,2,3,Graduate Degree,Management,1,3,2690 Frayne Ct.,2007-09-29,0-1 Miles,Los Angeles,CA,California,United States
24424,Morgan,Russell,"Russell, Morgan",1936-01-07,M,F,130000,2,3,Graduate Degree,Management,1,3,1265 Gloria Terr.,2007-09-22,0-1 Miles,West Covina,CA,California,United States
24425,Chloe,Ward,"Ward, Chloe",1960-02-14,S,F,90000,4,3,High School,Professional,1,3,7176 Chatworth,2007-07-08,5-10 Miles,Bremerton,WA,Washington,United States
24426,Jordan,Russell,"Russell, Jordan",1960-11-23,M,M,110000,5,3,Partial College,Professional,1,4,6416 Teakwood Drive,2008-04-23,5-10 Miles,Beverly Hills,CA,California,United States
24427,Evelyn,Fernandez,"Fernandez, Evelyn",1960-12-08,S,F,110000,3,3,Partial College,Professional,0,4,7243 St. George Dr.,2007-07-22,2-5 Miles,City Of Commerce,CA,California,United States
24428,Hailey,Price,"Price, Hailey",1960-07-22,M,F,110000,4,3,Partial College,Professional,1,4,9058 East 23rd Street,2008-05-22,2-5 Miles,Coronado,CA,California,United States
24429,Isabelle,Hughes,"Hughes, Isabelle",1954-10-24,S,F,70000,2,0,Partial High School,Skilled Manual,0,2,2594 Breaker Dr,2007-08-21,1-2 Miles,Seattle,WA,Washington,United States
24430,Dalton,Long,"Long, Dalton",1954-01-22,S,M,70000,3,0,Partial High School,Skilled Manual,0,2,8847 Reisling Court,2007-11-30,1-2 Miles,Concord,CA,California,United States
24431,Abigail,Morgan,"Morgan, Abigail",1954-06-13,M,F,60000,2,0,Partial High School,Skilled Manual,1,2,1363 Mount Circle,2006-06-12,5-10 Miles,Royal Oak,BC,British Columbia,Canada
24432,Dalton,Reed,"Reed, Dalton",1954-06-13,M,M,60000,2,0,Partial High School,Skilled Manual,1,2,6306 Manila Ave.,2007-11-11,5-10 Miles,San Carlos,CA,California,United States
24433,Luis,Simmons,"Simmons, Luis",1954-07-06,M,M,70000,3,1,High School,Professional,0,1,51 LaCrosse Ave,2007-07-29,1-2 Miles,Los Angeles,CA,California,United States
24434,Jordan,Butler,"Butler, Jordan",1954-02-08,M,M,70000,3,1,High School,Professional,1,1,2317 Glen Road,2007-07-12,1-2 Miles,Renton,WA,Washington,United States
24435,Mariah,Hughes,"Hughes, Mariah",1953-10-26,M,F,70000,3,0,Graduate Degree,Management,1,2,3153 Glaze Ct,2007-10-20,5-10 Miles,Beaverton,OR,Oregon,United States
24436,Jennifer,Hernandez,"Hernandez, Jennifer",1953-01-20,M,F,70000,3,0,Graduate Degree,Management,1,2,6157 San Benito,2007-08-29,1-2 Miles,Grossmont,CA,California,United States
24437,Nicole,Blue,"Blue, Nicole",1953-07-07,S,F,70000,3,0,Graduate Degree,Management,0,2,8882 Weatherly Way,2007-08-25,1-2 Miles,Newport Beach,CA,California,United States
24438,Xavier,Robinson,"Robinson, Xavier",1952-10-11,M,M,40000,3,0,Partial College,Professional,1,2,6594 Glen Wood Drive,2008-07-19,5-10 Miles,Lynnwood,WA,Washington,United States
24439,Xavier,Watson,"Watson, Xavier",1951-02-12,M,M,40000,3,0,Partial College,Professional,1,2,1877 Minert Rd.,2008-03-03,5-10 Miles,Everett,WA,Washington,United States
24440,Jordyn,Hughes,"Hughes, Jordyn",1951-03-10,M,F,40000,3,0,Partial College,Professional,1,2,9351 W Lake Drive,2007-10-26,5-10 Miles,Lincoln Acres,CA,California,United States
24441,Tristan,Bryant,"Bryant, Tristan",1951-09-25,S,M,40000,3,0,Partial College,Professional,0,2,5545 Goen Road,2007-12-01,1-2 Miles,Yakima,WA,Washington,United States
24442,Briana,Gutierrez,"Gutierrez, Briana",1951-10-15,M,F,40000,3,0,Partial College,Professional,1,2,9089 Bonari Court,2008-02-26,5-10 Miles,Biloxi,MS,Mississippi,United States
24443,Edgar,Suri,"Suri, Edgar",1951-08-27,M,M,40000,3,0,Partial College,Professional,1,2,2430 Santa Lucia,2008-07-09,5-10 Miles,Chula Vista,CA,California,United States
24444,Elijah,Griffin,"Griffin, Elijah",1951-07-26,S,M,40000,3,0,Partial College,Professional,0,2,8214 South Lake Drive,2007-12-08,1-2 Miles,Grossmont,CA,California,United States
24445,Lauren,Brooks,"Brooks, Lauren",1951-10-05,M,F,40000,4,0,Partial College,Professional,0,2,9435 Breck Court,2007-12-01,1-2 Miles,West Covina,CA,California,United States
24446,Brianna,Robinson,"Robinson, Brianna",1951-04-13,M,F,40000,4,0,Partial College,Professional,0,2,8994 Mt. Hamilton Dr.,2007-12-18,1-2 Miles,Berkeley,CA,California,United States
24447,Cody,Morgan,"Morgan, Cody",1949-06-10,M,M,30000,4,0,High School,Professional,1,2,9159 Shepberry Court,2007-09-06,5-10 Miles,Bellflower,CA,California,United States
24448,Amanda,Lopez,"Lopez, Amanda",1949-04-08,M,F,30000,4,0,High School,Professional,1,2,8481 Zartop Street,2008-04-07,5-10 Miles,Kirkland,WA,Washington,United States
24449,Melanie,Simmons,"Simmons, Melanie",1949-11-19,M,F,30000,4,0,High School,Professional,1,2,3020 Fairoaks Way,2007-11-15,5-10 Miles,Novato,CA,California,United States
24450,Isabel,Long,"Long, Isabel",1949-06-12,M,F,30000,4,0,High School,Professional,1,2,5290 Pennsylvania Blvd,2007-09-18,5-10 Miles,Sedro Woolley,WA,Washington,United States
24451,Bailey,Morgan,"Morgan, Bailey",1949-07-23,M,F,30000,4,0,High School,Professional,0,2,5831 Mountain View Place,2007-10-15,1-2 Miles,Seattle,WA,Washington,United States
24452,Megan,Coleman,"Coleman, Megan",1949-02-13,M,F,40000,4,0,High School,Professional,1,2,1362 Somerset Place,2007-09-07,5-10 Miles,Bellingham,WA,Washington,United States
24453,Cassie,Yuan,"Yuan, Cassie",1964-03-25,S,F,60000,4,4,Bachelors,Professional,1,1,887 Concord Blvd.,2008-04-21,5-10 Miles,Newcastle,NSW,New South Wales,Australia
24454,Carol,Zhou,"Zhou, Carol",1964-07-18,S,F,60000,4,4,Bachelors,Professional,1,2,8654 Lindell Dr.,2007-12-13,5-10 Miles,East Brisbane,QLD,Queensland,Australia
24455,Alejandro,Chander,"Chander, Alejandro",1964-09-11,M,M,60000,4,4,Bachelors,Professional,0,3,9780 Ridgeview Dr.,2007-10-17,10+ Miles,Cranbourne,VIC,Victoria,Australia
24456,Danny,Ruiz,"Ruiz, Danny",1964-02-21,S,M,60000,4,4,Bachelors,Professional,1,3,4661 Balboa Court,2008-01-24,5-10 Miles,Port Macquarie,NSW,New South Wales,Australia
24457,Meghan,Alonso,"Alonso, Meghan",1963-02-26,S,F,60000,3,2,Bachelors,Professional,1,2,6290 Chinquapin Court,2007-05-06,5-10 Miles,Malabar,NSW,New South Wales,Australia
24458,Frederick,Rodriguez,"Rodriguez, Frederick",1963-06-21,S,M,70000,0,0,Bachelors,Professional,1,1,7392 Diver Way,2007-05-12,5-10 Miles,Warrnambool,VIC,Victoria,Australia
24459,Kristin,Carson,"Carson, Kristin",1962-05-22,S,F,70000,1,0,Partial College,Skilled Manual,0,1,3269 Fourth St.,2007-05-23,0-1 Miles,Caloundra,QLD,Queensland,Australia
24460,Willie,Nara,"Nara, Willie",1962-11-15,S,M,60000,1,0,Bachelors,Professional,0,1,4867 Victory Lane,2007-05-21,0-1 Miles,Townsville,QLD,Queensland,Australia
24461,Ruth,Sai,"Sai, Ruth",1962-08-07,S,F,60000,1,0,Bachelors,Professional,1,1,3543 Hilton Way,2007-05-22,5-10 Miles,Sydney,NSW,New South Wales,Australia
24462,Donald,Fernandez,"Fernandez, Donald",1962-08-26,S,M,60000,1,0,Bachelors,Professional,0,1,1902 E. 42nd Street,2007-05-21,0-1 Miles,Wollongong,NSW,New South Wales,Australia
24463,Kristen,Zheng,"Zheng, Kristen",1930-06-18,M,F,90000,1,0,Graduate Degree,Management,1,1,4619 Mount Orange Ct,2007-06-10,1-2 Miles,Lavender Bay,NSW,New South Wales,Australia
24464,Joanna,Torres,"Torres, Joanna",1966-07-04,S,F,100000,0,0,Bachelors,Professional,0,1,2608 Southampton Road,2007-12-16,10+ Miles,Newcastle,NSW,New South Wales,Australia
24465,Tara,Andersen,"Andersen, Tara",1960-04-08,M,F,60000,1,0,Partial College,Skilled Manual,1,1,6697 Ridge Park Drive,2007-06-01,5-10 Miles,Melbourne,VIC,Victoria,Australia
24466,Alexa,Travers,"Travers, Alexa",1960-08-04,M,F,60000,1,0,Partial College,Skilled Manual,1,1,3641 W. Holly Drive,2007-06-04,5-10 Miles,Caloundra,QLD,Queensland,Australia
24467,Susan,He,"He, Susan",1960-05-27,S,F,60000,1,0,Partial College,Skilled Manual,0,1,5728 Thames Dr,2007-06-11,0-1 Miles,Rhodes,NSW,New South Wales,Australia
24468,Whitney,Patel,"Patel, Whitney",1965-10-01,S,F,70000,0,0,Bachelors,Professional,1,1,4173 Signal Court,2007-06-01,5-10 Miles,Cranbourne,VIC,Victoria,Australia
24469,Roger,Andersen,"Andersen, Roger",1965-06-02,S,M,80000,5,5,Bachelors,Professional,1,4,8825 Walters Way,2007-08-20,1-2 Miles,Rhodes,NSW,New South Wales,Australia
24470,Clarence,Lal,"Lal, Clarence",1965-06-11,M,M,80000,5,5,Bachelors,Professional,1,4,7000 Hawes Street,2007-11-02,1-2 Miles,Springwood,NSW,New South Wales,Australia
24471,Ricardo,Chande,"Chande, Ricardo",1964-06-03,S,M,70000,0,0,Bachelors,Professional,0,1,3994 Pinecrest Court,2007-10-03,5-10 Miles,Cranbourne,VIC,Victoria,Australia
24472,Jake,He,"He, Jake",1964-10-23,S,M,70000,0,0,Bachelors,Professional,0,1,5281 Miller Avenue,2008-06-18,5-10 Miles,North Ryde,NSW,New South Wales,Australia
24473,Marco,Rana,"Rana, Marco",1964-03-26,S,M,70000,0,0,Bachelors,Professional,0,1,1461 Dent Way,2008-03-01,5-10 Miles,Wollongong,NSW,New South Wales,Australia
24474,Rosa,Guo,"Guo, Rosa",1963-03-26,S,F,70000,0,0,Bachelors,Professional,0,2,9697 Central Ave,2007-06-07,0-1 Miles,Sydney,NSW,New South Wales,Australia
24475,Gilbert,Zhou,"Zhou, Gilbert",1963-06-15,S,M,70000,0,0,Bachelors,Professional,0,2,8004 Broadmoor Ave.,2007-06-25,0-1 Miles,Bendigo,VIC,Victoria,Australia
24476,Jared,Brooks,"Brooks, Jared",1961-03-19,M,M,60000,1,0,Partial College,Skilled Manual,1,1,2263 Terra Granada,2007-06-01,5-10 Miles,Cranbourne,VIC,Victoria,Australia
24477,Warren,Zeng,"Zeng, Warren",1961-02-26,S,M,60000,1,0,Partial College,Skilled Manual,1,1,1542 Del Rey St.,2007-06-29,5-10 Miles,Findon,SA,South Australia,Australia
24478,Lindsay,Sharma,"Sharma, Lindsay",1961-03-05,S,F,60000,1,0,Partial College,Skilled Manual,1,1,2878 Bounty Way,2007-06-17,5-10 Miles,Goulburn,NSW,New South Wales,Australia
24479,Desirée,Moreno,"Moreno, Desirée",1961-02-03,S,F,70000,5,4,Partial College,Skilled Manual,1,2,9584 Logan Ct,2008-07-20,5-10 Miles,Malabar,NSW,New South Wales,Australia
24480,Kelli,Liu,"Liu, Kelli",1958-08-22,S,F,90000,2,0,Bachelors,Professional,1,1,3421 Boyd Road,2007-06-11,2-5 Miles,Melton,VIC,Victoria,Australia
24481,Dennis,Sun,"Sun, Dennis",1958-07-17,M,M,90000,2,0,Bachelors,Management,0,1,3697 W St.,2007-06-14,2-5 Miles,Gold Coast,QLD,Queensland,Australia
24482,Roy,Ramos,"Ramos, Roy",1958-08-16,M,M,100000,4,0,Bachelors,Management,1,2,1868 Alexander Pl,2007-06-21,1-2 Miles,Melton,VIC,Victoria,Australia
24483,Arthur,Kapoor,"Kapoor, Arthur",1936-06-16,S,M,30000,2,0,Partial College,Clerical,0,2,9794 Glenside Dr,2008-03-19,5-10 Miles,Coffs Harbour,NSW,New South Wales,Australia
24484,Chad,Anand,"Anand, Chad",1960-07-22,M,M,60000,1,0,Partial College,Skilled Manual,1,1,4340 Ohara Ct,2007-06-01,5-10 Miles,Cloverdale,SA,South Australia,Australia
24485,Franklin,Ma,"Ma, Franklin",1953-09-08,S,M,40000,2,0,Bachelors,Management,0,1,3644 Rosarita,2007-06-26,5-10 Miles,Coffs Harbour,NSW,New South Wales,Australia
24486,Rafael,Zeng,"Zeng, Rafael",1975-08-22,M,M,40000,0,0,High School,Skilled Manual,1,1,6680 Brookdale Dr.,2007-08-05,5-10 Miles,Chula Vista,CA,California,United States
24487,Samantha,Harris,"Harris, Samantha",1975-03-11,S,F,40000,0,0,High School,Skilled Manual,0,2,2595 Worth Ct.,2008-02-24,0-1 Miles,Newton,BC,British Columbia,Canada
24488,Gavin,Gonzales,"Gonzales, Gavin",1975-02-09,S,M,40000,0,0,High School,Skilled Manual,0,2,5950 Dakota Lane,2008-06-24,0-1 Miles,Vancouver,BC,British Columbia,Canada
24489,Shelby,Murphy,"Murphy, Shelby",1976-06-08,S,F,40000,0,0,High School,Skilled Manual,1,2,1504 Conifer Court,2007-10-15,5-10 Miles,Haney,BC,British Columbia,Canada
24490,Dwayne,Suarez,"Suarez, Dwayne",1980-04-06,M,M,30000,0,0,High School,Skilled Manual,1,2,1996 Sand Pointe Lane,2008-03-21,5-10 Miles,Bremerton,WA,Washington,United States
24491,Kaitlyn,Russell,"Russell, Kaitlyn",1980-05-05,S,F,30000,0,0,High School,Skilled Manual,0,2,3904 Piedra Drive,2006-06-19,0-1 Miles,Sooke,BC,British Columbia,Canada
24492,Devin,Lopez,"Lopez, Devin",1979-04-04,S,M,30000,0,0,High School,Skilled Manual,0,2,6027 Lisa Ann Street,2007-09-04,0-1 Miles,Lakewood,CA,California,United States
24493,Seth,Bennett,"Bennett, Seth",1979-03-28,S,M,30000,0,0,High School,Skilled Manual,0,2,5938 Coachman Pl.,2006-06-04,0-1 Miles,Newton,BC,British Columbia,Canada
24494,Rafael,Zhou,"Zhou, Rafael",1937-03-05,M,M,30000,2,0,Partial College,Clerical,0,2,5013 C Mt. Hood Ct.,2007-08-04,0-1 Miles,Coffs Harbour,NSW,New South Wales,Australia
24495,Kellie,Ortega,"Ortega, Kellie",1937-02-14,S,F,30000,2,0,Partial College,Clerical,0,2,9214 Birch Park Rd,2008-07-17,0-1 Miles,Hervey Bay,QLD,Queensland,Australia
24496,Katelyn,Mitchell,"Mitchell, Katelyn",1978-04-09,S,F,40000,0,0,High School,Skilled Manual,0,2,6634 Augustine Dr.,2006-06-06,0-1 Miles,Sooke,BC,British Columbia,Canada
24497,Abigail,James,"James, Abigail",1978-03-23,S,F,40000,0,0,High School,Skilled Manual,0,2,3245 Vista Oak Dr.,2007-08-08,5-10 Miles,Port Orchard,WA,Washington,United States
24498,Angela,Washington,"Washington, Angela",1978-04-16,S,F,40000,0,0,High School,Skilled Manual,0,2,1127 Leewood Place,2007-12-12,0-1 Miles,W. Linn,OR,Oregon,United States
24499,Olivia,Lewis,"Lewis, Olivia",1977-12-02,S,F,30000,0,0,Partial High School,Clerical,0,2,2082 S. Bascom Ave.,2007-11-22,0-1 Miles,Spring Valley,CA,California,United States
24500,Seth,Johnson,"Johnson, Seth",1977-11-13,M,M,40000,0,0,High School,Skilled Manual,0,2,5718 N. Sixth Street,2007-12-14,0-1 Miles,Puyallup,WA,Washington,United States
24501,Victoria,Garcia,"Garcia, Victoria",1979-04-28,S,F,30000,0,0,Partial High School,Clerical,0,2,4039 Elkwood Dr.,2006-06-29,0-1 Miles,Haney,BC,British Columbia,Canada
24502,Deb,Price,"Price, Deb",1940-08-12,M,M,40000,2,0,Bachelors,Management,1,2,7952 Quartermaster,2007-06-09,0-1 Miles,Port Macquarie,NSW,New South Wales,Australia
24503,Laura,Ma,"Ma, Laura",1941-05-26,M,F,40000,2,0,Bachelors,Management,1,2,6432 Maywood Ln.,2007-06-20,0-1 Miles,Goulburn,NSW,New South Wales,Australia
24504,Eddie,Navarro,"Navarro, Eddie",1941-08-03,M,M,40000,2,0,Bachelors,Management,0,2,7311 Blackridge Dr.,2007-06-15,0-1 Miles,Lane Cove,NSW,New South Wales,Australia
24505,Clifford,Gonzalez,"Gonzalez, Clifford",1943-12-11,M,M,40000,2,0,Bachelors,Management,1,2,8612 Pembrook Court,2007-06-21,0-1 Miles,Perth,SA,South Australia,Australia
24506,Jaime,Muñoz,"Muñoz, Jaime",1943-02-20,M,F,60000,2,0,Graduate Degree,Management,1,1,4561 Thornhill Place,2007-06-13,5-10 Miles,South Melbourne,VIC,Victoria,Australia
24507,Madison,Garcia,"Garcia, Madison",1976-09-07,S,F,40000,0,0,High School,Skilled Manual,0,2,9425 Village Road,2008-03-17,1-2 Miles,Edmonds,WA,Washington,United States
24508,Alex,Phillips,"Phillips, Alex",1976-09-13,S,M,40000,0,0,High School,Skilled Manual,0,2,579 Pinnacle Dr.,2008-04-18,1-2 Miles,Milwaukie,OR,Oregon,United States
24509,Emma,Long,"Long, Emma",1976-11-09,S,F,40000,0,0,High School,Skilled Manual,1,2,3967 High Street,2008-05-10,5-10 Miles,Spokane,WA,Washington,United States
24510,Christian,Martinez,"Martinez, Christian",1976-07-11,M,M,40000,0,0,High School,Skilled Manual,0,2,470 Keller Ridge,2008-04-05,1-2 Miles,Walla Walla,WA,Washington,United States
24511,Logan,Hall,"Hall, Logan",1976-05-02,S,M,40000,0,0,Partial College,Skilled Manual,0,1,5160 La Vista Circle,2008-02-29,1-2 Miles,Woodburn,OR,Oregon,United States
24512,Adrienne,Jiménez,"Jiménez, Adrienne",1976-08-13,S,F,40000,0,0,Partial College,Skilled Manual,1,1,4965 Bishop Court,2008-01-14,5-10 Miles,Burlingame,CA,California,United States
24513,Alejandro,Deng,"Deng, Alejandro",1976-05-25,M,M,40000,0,0,Partial College,Skilled Manual,1,1,4621 Candelero Dr.,2007-10-13,5-10 Miles,Colma,CA,California,United States
24514,Jesse,Phillips,"Phillips, Jesse",1976-03-17,M,M,40000,0,0,Partial College,Skilled Manual,1,1,3143 N. Main,2008-01-19,5-10 Miles,Mill Valley,CA,California,United States
24515,Ian,Jones,"Jones, Ian",1976-05-19,S,M,40000,0,0,Partial College,Skilled Manual,1,1,274 Diane Ct,2008-06-22,5-10 Miles,San Diego,CA,California,United States
24516,Rachel,Moore,"Moore, Rachel",1975-11-13,S,F,40000,0,0,High School,Skilled Manual,1,2,1782 Poplar Ave.,2007-08-12,5-10 Miles,Colma,CA,California,United States
24517,Brandon,Harris,"Harris, Brandon",1974-06-25,S,M,50000,0,0,Partial College,Skilled Manual,0,1,6369 Condor Place,2008-07-01,1-2 Miles,Daly City,CA,California,United States
24518,Stephanie,Allen,"Allen, Stephanie",1974-04-20,S,F,50000,0,0,Partial College,Skilled Manual,0,1,3616 Gonzalez Court,2008-01-08,5-10 Miles,Lakewood,CA,California,United States
24519,Carlos,King,"King, Carlos",1974-06-13,M,M,50000,0,0,Partial College,Skilled Manual,1,1,7661 S. Rosal Ave.,2008-04-08,5-10 Miles,Redwood City,CA,California,United States
24520,Joseph,Wilson,"Wilson, Joseph",1973-02-22,M,M,60000,0,0,Partial College,Skilled Manual,1,1,1902 Santa Cruz,2007-12-30,5-10 Miles,Burbank,CA,California,United States
24521,Jordyn,Wood,"Wood, Jordyn",1972-09-12,S,F,80000,0,0,Bachelors,Management,0,1,33 RiverRock Dr,2007-08-20,0-1 Miles,Kirkland,WA,Washington,United States
24522,Alex,Perez,"Perez, Alex",1968-09-09,M,M,80000,0,0,Bachelors,Management,0,1,194 Barberry Court,2007-08-08,0-1 Miles,Santa Monica,CA,California,United States
24523,Mariah,Coleman,"Coleman, Mariah",1968-04-17,M,F,80000,0,0,Bachelors,Management,0,1,9815 Marlboro Court,2007-08-11,0-1 Miles,Colma,CA,California,United States
24524,Megan,Lewis,"Lewis, Megan",1968-05-06,M,F,90000,4,4,Bachelors,Management,1,1,2199 Laverne Way,2008-03-19,1-2 Miles,Concord,CA,California,United States
24525,James,Nelson,"Nelson, James",1968-02-02,M,M,90000,4,4,Bachelors,Management,1,1,6909 Hamilton Avenue,2007-09-12,1-2 Miles,Langford,BC,British Columbia,Canada
24526,Julian,Barnes,"Barnes, Julian",1967-05-28,M,M,100000,2,0,Bachelors,Management,1,2,1851 Prospect St.,2007-08-29,1-2 Miles,Lemon Grove,CA,California,United States
24527,Gavin,Coleman,"Coleman, Gavin",1967-07-06,M,M,110000,0,1,Graduate Degree,Management,1,0,5095 Chablis Way,2007-08-31,1-2 Miles,Santa Cruz,CA,California,United States
24528,Katherine,Hernandez,"Hernandez, Katherine",1967-11-13,S,F,110000,0,1,Graduate Degree,Management,0,2,8079 Prestwick Drive,2007-08-08,1-2 Miles,Colma,CA,California,United States
